id,date,report,security
295,14-12-21,Issue 295 : Can't create handler inside thread that has not called Looper.prepare() ， Issue #295 ， bumptech/glide ， GitHub Glide init with following code takes ~30ms on nexus 5/Android 5.0.1     Glide.get(this).register(GlideUrl.class  InputStream.class                  new OkHttpUrlLoader.Factory(new OkHttpClient())); I tried to init glide in background thread but get a following error java.lang.RuntimeException: Cant create handler inside thread that has not called Looper.prepare()             at android.os.Handler.<init>(Handler.java:200)             at android.os.Handler.<init>(Handler.java:128)             at com.bumptech.glide.load.engine.ResourceRecycler.<init>(ResourceRecycler.java:13)             at com.bumptech.glide.load.engine.Engine.<init>(Engine.java:90)             at com.bumptech.glide.load.engine.Engine.<init>(Engine.java:58)             at com.bumptech.glide.GlideBuilder.createGlide(GlideBuilder.java:178)             at com.bumptech.glide.Glide.get(Glide.java:147)             at com.bandlab.bandlab.App.initGlide(App.java:60)             at com.bandlab.bandlab.App_.access$101(App_.java:12)             at com.bandlab.bandlab.App_$2.execute(App_.java:67)             at org.androidannotations.api.BackgroundExecutor$Task.run(BackgroundExecutor.java:393)             at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:422)             at java.util.concurrent.FutureTask.run(FutureTask.java:237)             at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$201(ScheduledThreadPoolExecutor.java:152)             at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:265)             at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1112)             at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:587)             at java.lang.Thread.run(Thread.java:818),0
296,14-12-22,Issue 296 : Thumbnail request do nothing  because it's model is null ， Issue #296 ， bumptech/glide ， GitHub The thumbnail request model is null when use GenericRequestBuilder.thumbnail(GenericRequestBuilder<?  ?  ?  TranscodeType>)  it cause the thumbnail request do nothing. For example: DrawableRequestBuilder<Uri> fullRequest = Glide.with( context ).fromUri(); DrawableRequestBuilder<Uri> thumbnailRequest = Glide.with( context ).fromUri().override( 160  160 ); fullRequest.thumbnail( thumbnailRequest ); fullRequest.load( uri ).into( target ); Then  in the GenericRequestBuilder.buildRequestRecursive(Target  ThumbnailRequestCoordinator) // created request's model is null  so it will do nothing Request thumbRequest = thumbnailRequestBuilder.buildRequestRecursive(target  coordinator);,0
298,14-12-27,Issue 298 : getPhotoCacheDir causes a strict mode violation on L ， Issue #298 ， bumptech/glide ， GitHub The disk cache itself is lazily initialized so it always happens on a background thread. We probably need to do the same thing to find the correct cache directory  which means passing a callback in rather the directory itself.,0
299,14-12-27,Issue 299 : Reduce Glide setup time ， Issue #299 ， bumptech/glide ， GitHub Currently it seems like it can take up to 30ms. We should consider ways to reduce that time or at least allow ModelLoaders to be registered lazily. Branching from @TWiStErRob in #295: Normal startup (5 samples): TIMING? Glide.get: 15.87  Glide.register: 0.09  new Client: 0.70  new Factory: 0.12 TIMING? Glide.get: 16.60  Glide.register: 0.09  new Client: 0.76  new Factory: 0.15 TIMING? Glide.get: 20.78  Glide.register: 0.12  new Client: 1.10  new Factory: 0.21 TIMING? Glide.get: 23.38  Glide.register: 0.12  new Client: 1.07  new Factory: 0.21 TIMING? Glide.get: 31.86  Glide.register: 0.18  new Client: 5.16  new Factory: 0.34  with Start Method Tracing: TIMING? Glide.get: 64.97  Glide.register: 0.82  new Client: 2.47  new Factory: 0.40,0
301,15-01-06,Issue 301 : Rendering glitch with animated GIFs and some hardware ， Issue #301 ， bumptech/glide ， GitHub I have a ListView for which each row contain one ImageView + TextViews. Something very usual and unspectacular. The first row's Imagaeview holds an animated GIF while all other rows hold regular JPG images. On my Nexus4  somerhing funny is going on. Scrolling it the list  towards the 7th or 8th row (which are just offscreen)   a random unnanimated frame of the first GIF is displayed instead of the JPG image that should display for this row. Sometimes these are several consecutive rows (possibly 5 or 6) that display a random frame of the animated GIF. If I scroll enough in the list  all get back to normal as the GIF is evicted from the cache (guess). It goes like this: row 1: animated GIF plays fine and is correct for this row row 2: JPG OK ... row 7: JPG OK row 8: displays still frame of row 1 GIF instead of correct JPG for this row row 9: displays still frame of row 1 GIF instead of correct JPG for this row row 10: JPG OK ... This bug happens on my Nexus 4 running 4.4.4 but not my Nexus 5. Looking at the logcat  there's something interesting. Each time a row displays a frame of the animated GIF instead of the image it should  the logcat reads: 01-05 22:34:26.651: W/Adreno-ES20(26984): <core_glTexSubImage2D:575>: GL_INVALID_OPERATION 01-05 22:34:26.651: D/OpenGLRenderer(26984): GL error from OpenGLRenderer: 0x502 So the process of animating GIF somewhat trigger this (probable) driver bug when loading subsequent images. This looks to be a driver bug so I understand probably not much can be done at the library level although a workaround would be nice.,0
303,15-01-09,Issue 303 : ConcurrentModificationException when resuming requests ， Issue #303 ， bumptech/glide ， GitHub I have a scroll listener that pauses/resumes request loading when ListView is flinged. And from time to time I keep getting crash like this: java.util.ConcurrentModificationException        at java.util.WeakHashMap$HashIterator.next(WeakHashMap.java:165)        at com.bumptech.glide.manager.RequestTracker.resumeRequests(RequestTracker.java:68)        at com.bumptech.glide.RequestManager.resumeRequests(RequestManager.java:142) Using version 3.4.0.,1
305,15-01-15,Issue 305 : Background image loaded from cache ， Issue #305 ， bumptech/glide ， GitHub Hi  I guess  when images are loaded from cache  it sets a weird background color on a JPG wich have white background. This only happens on Samsung S3. Thanks,0
309,15-01-21,Issue 309 : Glide.load(File file) performance issues ， Issue #309 ， bumptech/glide ， GitHub There are some significant performance issues that I have consistently noticed on Lollipop when loading images from disk using the load(File) method. I switched using the load(String) method and the performance issues disappeared. I am using the latest version of glide (3.4.0) on a Nexus 9 with Lollipop 5.0.1. I am using this on a grid of images that fill the whole screen. I use the same implementation in a list format with a small thumbnail on every couple of items as well  but it does not experience the same performance issues.,0
310,15-01-21,Issue 310 : Main thread assertion is redundant when using Glide with RemoteViews ， Issue #310 ， bumptech/glide ， GitHub I'm using NotificationTarget with Glide 3.4.0. I'm updating a notification from a service running on a background thread. Because of the Glides assertion it has to run on the main thread. RemoteViews however don't require the main thread. Because of the requirement  the whole phone becomes unresponsive for about one to two seconds. That's noticeable when you have a widget in a notification with a button like playing/pausing music. Here is how I call Glide: Handler mainHandler = new Handler(Looper.getMainLooper()); Runnable myRunnable = new Runnable() {     @Override     public void run() {         Glide.with(getApplicationContext())                 .load(targetUrl)                 .asBitmap()                 .into(new NotificationTarget(                         getApplicationContext()                          notificationView                          R.id.icon                          notification                          NOTIFICATION));     } }; mainHandler.post(myRunnable);,0
312,15-01-24,Issue 312 : Unable to build on Windows ， Issue #312 ， bumptech/glide ， GitHub I've tryiing to build its sample app for 2 hours but everywhere errors and errors. Its not straight forward as written in description. Would you you please fix it ? Im using android studio and trying to checkout using https url. Before I tried with github terminal  but no success.,0
314,15-01-26,Issue 314 : Meta tag parsing cause exception ， Issue #314 ， bumptech/glide ， GitHub Glide 3.5.0 com.bumptech.glide.module.ManifestParser ==> GLIDE_MODULE_VALUE.equals(appInfo.metaData.getString(key)) may cause ClassCastException if the manifest has meta-data for other libraries that is not a string value.,1
320,15-01-28,Issue 320 : java.lang.NoClassDefFoundError: com.bumptech.glide.RequestManager  ， Issue #320 ， bumptech/glide ， GitHub android 2.3 I use lib glide v3.5 and have exception java.lang.NoClassDefFoundError: com.bumptech.glide.RequestManager at com.bumptech.glide.manager.RequestManagerRetriever.supportFragmentGet(RequestManagerRetriever.java:184) at com.bumptech.glide.manager.RequestManagerRetriever.get(RequestManagerRetriever.java:103) at com.bumptech.glide.manager.RequestManagerRetriever.get(RequestManagerRetriever.java:86) at com.bumptech.glide.Glide.with(Glide.java:609),0
322,15-01-28,Issue 322 : com.bumptech.glide.manager.RequestTracker.pauseRequests (SourceFile:57) (NullPointerException) ， Issue #322 ， bumptech/glide ， GitHub Hi ! use v3.5 e.manager.RequestTracker.pauseRequests (SourceFile:57) com.bumptech.glide.RequestManager.pauseRequests (SourceFile:151) com.bumptech.glide.RequestManager.onStop (SourceFile:181) com.bumptech.glide.manager.ActivityFragmentLifecycle.onStop (SourceFile:55) com.bumptech.glide.manager.SupportRequestManagerFragment.onStop (SourceFile:60),1
325,15-01-29,Issue 325 : A mistake for Glide release page ， Issue #325 ， bumptech/glide ， GitHub https://github.com/bumptech/glide/releases // SimpleTarget also now defaults to SIZE_ORIGINAL: Glide.with(context)     .load(myUrl)     .into(new SimpleTarget<Bitmap>() {         @Override         public void onResourceReady(Bitmap bitmap  GlideAnimation animation) {             ...         }     }); The correct one: // SimpleTarget also now defaults to SIZE_ORIGINAL: Glide.with(context)     .load(myUrl)     .asBitmap()     .into(new SimpleTarget<Bitmap>() {         @Override         public void onResourceReady(Bitmap bitmap  GlideAnimation animation) {             ...         }     });,0
329,15-02-05,Issue 329 : java.lang.NullPointerException at com.bumptech.glide.manager.RequestManagerFragment ， Issue #329 ， bumptech/glide ， GitHub I was trying to switch out of my app and I encountered this NPE: java.lang.NullPointerException             at com.bumptech.glide.manager.RequestManagerFragment.onTrimMemory(RequestManagerFragment.java:74)             at android.app.Fragment.performTrimMemory(Fragment.java:1769)             at android.app.FragmentManagerImpl.dispatchTrimMemory(FragmentManager.java:1914)             at android.app.Activity.onTrimMemory(Activity.java:1693)             at android.app.ActivityThread.handleTrimMemory(ActivityThread.java:4043)             at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1388),1
330,15-02-05,Issue 330 : Stackoverflow when reusing the same request instance ， Issue #330 ， bumptech/glide ， GitHub If you reuse the same request instance like the code below the request will stack overflow when you try to insert it into a view: RequestManager request = Glide.with(context)  request.load(uri)   // parameters omitted   .thumbnail(request.load(uri)     /* other parameters omitted */)   .into(someView);,0
331,15-02-06,Issue 331 : java.lang.NullPointerException at com.bumptech.glide.util.Util.getBitmapByteSize ， Issue #331 ， bumptech/glide ， GitHub Using glide 3.5.1  crashing a lot when onTrimMemory is triggered. E/AndroidRuntime( 8832): java.lang.NullPointerException E/AndroidRuntime( 8832): at com.bumptech.glide.util.Util.getBitmapByteSize(Util.java:79) E/AndroidRuntime( 8832): at com.bumptech.glide.load.engine.bitmap_recycle.SizeStrategy.getSize(SizeStrategy.java:86) E/AndroidRuntime( 8832): at com.bumptech.glide.load.engine.bitmap_recycle.LruBitmapPool.trimToSize(LruBitmapPool.java:171) E/AndroidRuntime( 8832): at com.bumptech.glide.load.engine.bitmap_recycle.LruBitmapPool.clearMemory(LruBitmapPool.java:154) E/AndroidRuntime( 8832): at com.bumptech.glide.load.engine.bitmap_recycle.LruBitmapPool.trimMemory(LruBitmapPool.java:161) E/AndroidRuntime( 8832): at com.bumptech.glide.Glide.trimMemory(Glide.java:381),1
333,15-02-09,Issue 333 : Target.SIZE_ORIGINAL is ignored ， Issue #333 ， bumptech/glide ， GitHub I'm trying to load an original image into ImageView with code like this: Glide.with(context).load(url)         .dontTransform();         .diskCacheStrategy(DiskCacheStrategy.SOURCE);         .override(Target.SIZE_ORIGINAL  Target.SIZE_ORIGINAL)         .into(imageView); But it looks like .override(Target.SIZE_ORIGINAL  Target.SIZE_ORIGINAL) line is always ignored here https://github.com/bumptech/glide/blob/master/library/src/main/java/com/bumptech/glide/request/GenericRequest.java#L258,0
334,15-02-09,Issue 334 : Bitmaps may be encoded as PNGs unecessarily ， Issue #334 ， bumptech/glide ， GitHub This was reported on Glide 3.4. It's possible it's been fixed since then  but we should look in to it.,0
335,15-02-09,Issue 335 : BitmapPool hit rate decreased in Glide 3.5 ， Issue #335 ， bumptech/glide ， GitHub To work around #301  we banned Bitmaps with configs other than ARGB_8888 from being placed into the BitmapPool and defaulted to always requesting ARGB_8888 Bitmaps. Unfortunately the framework doesn't always obey inPreferredConfig. GIFs in particular almost always produce Bitmaps with null (hidden) configs. Since those Bitmaps are banned from the pool  apps displaying a mix of single frame GIFs and other content will end up with a net drain on the BitmapPool  causing jank. From some limited testing it appears safe to re-use ARGB_8888 Bitmaps to decode single frame GIFs  and to re-use Bitmaps with null configs to decode most image types with inPreferredConfig == ARGB_8888.,0
344,15-02-17,Issue 344 : ImageHeaderParser.getType() is incorrect for JPEGs ， Issue #344 ， bumptech/glide ， GitHub Oddly it mostly seems to work  but we should read the first two bytes and compare directly to jpeg header instead of reading the first byte and shifting the jpeg header: https://github.com/bumptech/glide/blob/master/library/src/main/java/com/bumptech/glide/load/resource/bitmap/ImageHeaderParser.java#L90.,0
346,15-02-18,Issue 346 : Requests started before onStart may never run ， Issue #346 ， bumptech/glide ， GitHub RequestTracker only maintains a map of weak references to requests. RequestTracker also does not immediately run requests if it believes the Fragment or activity is not started. Requests into non-view targets may not be strongly referenced outside of Glide's request system. As a result  requests into non-view targets made before onStart() may be only weakly referenced and be garbage collected before the fragment or activity is started  preventing the request from ever running.,0
347,15-02-19,Issue 347 : java.lang.NullPointerException at com.bumptech.glide.manager.RequestTracker.clearRequests (RequestTracker.java:80) ， Issue #347 ， bumptech/glide ， GitHub Sorry I can't give more context as to how/when this happened  just got picked up by our crash tracker Caused by: java.lang.NullPointerException at com.bumptech.glide.manager.RequestTracker.clearRequests(RequestTracker.java:80) at com.bumptech.glide.RequestManager.onDestroy(RequestManager.java:190) at com.bumptech.glide.manager.ActivityFragmentLifecycle.onDestroy(ActivityFragmentLifecycle.java:62) at com.bumptech.glide.manager.RequestManagerFragment.onDestroy(RequestManagerFragment.java:69) at android.app.Fragment.performDestroy(Fragment.java:1913),1
349,15-02-23,Issue 349 : Crash when mutating SquaringDrawable (getConstantState is not overridden) - v3.5.2 ， Issue #349 ， bumptech/glide ， GitHub If an ImageView has something that has its (internal) mColorMod field set to true (i.e. there is an alpha or color filter set - see ImageView.applyColorMod())  then when Glide updates the image view providing the TransitionDrawable (the current drawable + SquaringDrawable)  the image view attempts to mutate it and crashes (NPE) when calling SquaringDrawable.getConstantState(). Trace from Genymotion v4.4.2     java.lang.NullPointerException             at android.graphics.drawable.LayerDrawable$LayerState.<init>(LayerDrawable.java:671)             at android.graphics.drawable.TransitionDrawable$TransitionState.<init>(TransitionDrawable.java:249)             at android.graphics.drawable.TransitionDrawable.createConstantState(TransitionDrawable.java:101)             at android.graphics.drawable.LayerDrawable.mutate(LayerDrawable.java:608)             at android.widget.ImageView.applyColorMod(ImageView.java:1216)             at android.widget.ImageView.updateDrawable(ImageView.java:716)             at android.widget.ImageView.setImageDrawable(ImageView.java:421)             at com.bumptech.glide.request.target.ImageViewTarget.setDrawable(ImageViewTarget.java:37)             at com.bumptech.glide.request.animation.DrawableCrossFadeViewAnimation.animate(DrawableCrossFadeViewAnimation.java:49)             at com.bumptech.glide.request.animation.DrawableCrossFadeViewAnimation.animate(DrawableCrossFadeViewAnimation.java:14)             at com.bumptech.glide.request.target.ImageViewTarget.onResourceReady(ImageViewTarget.java:75)             at com.bumptech.glide.request.target.GlideDrawableImageViewTarget.onResourceReady(GlideDrawableImageViewTarget.java:66)             at com.bumptech.glide.request.target.GlideDrawableImageViewTarget.onResourceReady(GlideDrawableImageViewTarget.java:12)             at com.bumptech.glide.request.GenericRequest.onResourceReady(GenericRequest.java:499)             at com.bumptech.glide.request.GenericRequest.onResourceReady(GenericRequest.java:486)             at com.bumptech.glide.load.engine.EngineJob.handleResultOnMainThread(EngineJob.java:158)             at com.bumptech.glide.load.engine.EngineJob.access$100(EngineJob.java:22)             at com.bumptech.glide.load.engine.EngineJob$MainThreadCallback.handleMessage(EngineJob.java:202)             at android.os.Handler.dispatchMessage(Handler.java:98)             at android.os.Looper.loop(Looper.java:136)             at android.app.ActivityThread.main(ActivityThread.java:5017)             at java.lang.reflect.Method.invokeNative(Native Method)             at java.lang.reflect.Method.invoke(Method.java:515)             at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:779)             at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:595)             at dalvik.system.NativeStart.main(Native Method),0
351,15-02-24,Issue 351 : NPE on low memory ， Issue #351 ， bumptech/glide ， GitHub Ran into the following a few times -- java.lang.NullPointerException: Attempt to invoke virtual method 'void com.bumptech.glide.RequestManager.onLowMemory()' on a null object reference        at com.bumptech.glide.manager.SupportRequestManagerFragment.onLowMemory(SupportRequestManagerFragment.java:72)        at android.support.v4.app.Fragment.performLowMemory(Fragment.java:1848)        at android.support.v4.app.FragmentManagerImpl.dispatchLowMemory(FragmentManager.java:1976)        at android.support.v4.app.Fragment.performLowMemory(Fragment.java:1850)        at android.support.v4.app.FragmentManagerImpl.dispatchLowMemory(FragmentManager.java:1976)        at android.support.v4.app.Fragment.performLowMemory(Fragment.java:1850)        at android.support.v4.app.FragmentManagerImpl.dispatchLowMemory(FragmentManager.java:1976)        at android.support.v4.app.FragmentActivity.onLowMemory(FragmentActivity.java:342)        at android.app.ActivityThread.handleLowMemory(ActivityThread.java:4191)        at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1403)        at android.os.Handler.dispatchMessage(Handler.java:102)        at android.os.Looper.loop(Looper.java:135)        at android.app.ActivityThread.main(ActivityThread.java:5221)        at java.lang.reflect.Method.invoke(Method.java)        at java.lang.reflect.Method.invoke(Method.java:372)        at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:899)        at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:694) Unfortunately  I don't have a deterministic way to reproduce. This occurred on my 1st generation Moto G  Lollipop 5.0.1. I'm using Glide version 3.5.1. Let me know if there's other info I can provide.,1
356,15-02-27,Issue 356 : okhttp-integration 1.1.0 doesn't contain OkHttpGlideModule ， Issue #356 ， bumptech/glide ， GitHub Documentation suggesting installing: com.github.bumptech.glide:okhttp-integration:1.1.0 while okhttp-integration doesn't have OkHttpGlideModule Looks like there is a newer version is available already : 1.2.1,0
358,15-03-03,Issue 358 : Very long time before play GIF begins ， Issue #358 ， bumptech/glide ， GitHub Glide Version: 3.5.2 Device/Android Version: LG G3 / CyanogenMod 12 5.0.1 (in emulator 4.2.2 is the same situation) Issue details/Repro steps: Hello  I tried some GIFs like this: http://media.giphy.com/media/ztYZgHh8YhPy0/giphy.gif http://media.giphy.com/media/7MZ0v9KynmiSA/giphy.gif http://asker.graph.no/webcam/animate.gif Playback works  but after a very long time waiting (about 3-5 minutes). No errors in logcat. Any idea? Glide load line: Glide.with(mContext)         .load(url)         .centerCrop()         .crossFade()         .signature(mStringSignature)         .into(new GlideDrawableImageViewTarget(ViewHolder.vImage) {             @Override             public void onResourceReady(GlideDrawable drawable  GlideAnimation anim) {                 super.onResourceReady(drawable  anim);                 ViewHolder.vProgress.setVisibility(View.GONE);             }         }); Stack trace: Nothing  only very long time waiting...,0
360,15-03-04,Issue 360 : RuntimeException: Canvas: trying to use a recycled bitmap  ， Issue #360 ， bumptech/glide ， GitHub Hi  not sure why I am getting a lot of there errors? java.lang.RuntimeException: Canvas: trying to use a recycled bitmap android.graphics.Bitmap@4503a610        at android.graphics.Canvas.throwIfCannotDraw(Canvas.java:1084)        at android.view.GLES20Canvas.drawBitmap(GLES20Canvas.java:844)        at com.bumptech.glide.load.resource.bitmap.GlideBitmapDrawable.draw(GlideBitmapDrawable.java:101)        at com.bumptech.glide.request.target.SquaringDrawable.draw(SquaringDrawable.java:137)        at android.graphics.drawable.TransitionDrawable.draw(TransitionDrawable.java:208)        at android.widget.ImageView.onDraw(ImageView.java:1019)        at android.view.View.draw(View.java:14596)        at android.view.View.getDisplayList(View.java:13493)        at android.view.View.getDisplayList(View.java:13535)        at android.view.View.draw(View.java:14313)        at android.view.ViewGroup.drawChild(ViewGroup.java:3103)        at android.view.ViewGroup.dispatchDraw(ViewGroup.java:2940)        at android.view.View.getDisplayList(View.java:13488)        at android.view.View.getDisplayList(View.java:13535)        at android.view.View.draw(View.java:14313)        at android.view.ViewGroup.drawChild(ViewGroup.java:3103)        at android.view.ViewGroup.dispatchDraw(ViewGroup.java:2940)        at android.view.View.getDisplayList(View.java:13488)        at android.view.View.getDisplayList(View.java:13535)        at android.view.View.draw(View.java:14313)        at android.view.ViewGroup.drawChild(ViewGroup.java:3103)        at android.view.ViewGroup.dispatchDraw(ViewGroup.java:2940)        at android.view.View.getDisplayList(View.java:13488)        at android.view.View.getDisplayList(View.java:13535)        at android.view.View.draw(View.java:14313)        at android.view.ViewGroup.drawChild(ViewGroup.java:3103)        at android.widget.ListView.drawChild(ListView.java:3363)        at android.view.ViewGroup.dispatchDraw(ViewGroup.java:2940)        at android.widget.AbsListView.dispatchDraw(AbsListView.java:2465)        at android.widget.ListView.dispatchDraw(ListView.java:3358)        at android.view.View.draw(View.java:14599)        at android.widget.AbsListView.draw(AbsListView.java:3824)        at android.view.View.getDisplayList(View.java:13493)        at android.view.View.getDisplayList(View.java:13535)        at android.view.View.draw(View.java:14313)        at android.view.ViewGroup.drawChild(ViewGroup.java:3103)        at android.view.ViewGroup.dispatchDraw(ViewGroup.java:2940)        at android.view.View.getDisplayList(View.java:13488)        at android.view.View.getDisplayList(View.java:13535)        at android.view.View.draw(View.java:14313)        at android.view.ViewGroup.drawChild(ViewGroup.java:3103)        at android.view.ViewGroup.dispatchDraw(ViewGroup.java:2940)        at android.view.View.draw(View.java:14599)        at android.widget.FrameLayout.draw(FrameLayout.java:472)        at android.view.View.getDisplayList(View.java:13493)        at android.view.View.getDisplayList(View.java:13535)        at android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:3077)        at android.view.View.getDisplayList(View.java:13431)        at android.view.View.getDisplayList(View.java:13535)        at android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:3077)        at android.view.View.getDisplayList(View.java:13431)        at android.view.View.getDisplayList(View.java:13535)        at android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:3077)        at android.view.View.getDisplayList(View.java:13431)        at android.view.View.getDisplayList(View.java:13535)        at android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:3077)        at android.view.View.getDisplayList(View.java:13431)        at android.view.View.getDisplayList(View.java:13535)        at android.view.View.draw(View.java:14313)        at android.view.ViewGroup.drawChild(ViewGroup.java:3103)        at android.view.ViewGroup.dispatchDraw(ViewGroup.java:2940)        at android.view.View.draw(View.java:14599)        at android.widget.FrameLayout.draw(FrameLayout.java:472)        at android.view.View.getDisplayList(View.java:13493)        at android.view.View.getDisplayList(View.java:13535)        at android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:3077)        at android.view.View.getDisplayList(View.java:13431)        at android.view.View.getDisplayList(View.java:13535)        at android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:3077)        at android.view.View.getDisplayList(View.java:13431)        at android.view.View.getDisplayList(View.java:13535)        at android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:3077)        at android.view.View.getDisplayList(View.java:13431)        at android.view.View.getDisplayList(View.java:13535)        at android.view.ViewGroup.dispatchGetDisplayList(ViewGroup.java:3077)        at android.view.View.getDisplayList(View.java:13431)        at android.view.View.getDisplayList(View.java:13535)        at android.view.HardwareRenderer$GlRenderer.buildDisplayList(HardwareRenderer.java:1570)        at android.view.HardwareRenderer$GlRenderer.draw(HardwareRenderer.java:1449)        at android.view.ViewRootImpl.draw(ViewRootImpl.java:2381)        at android.view.ViewRootImpl.performDraw(ViewRootImpl.java:2253)        at android.view.ViewRootImpl.performTraversals(ViewRootImpl.java:1883)        at android.view.ViewRootImpl.doTraversal(ViewRootImpl.java:1000)        at android.view.ViewRootImpl$TraversalRunnable.run(ViewRootImpl.java:5610)        at android.view.Choreographer$CallbackRecord.run(Choreographer.java:761)        at android.view.Choreographer.doCallbacks(Choreographer.java:574)        at android.view.Choreographer.doFrame(Choreographer.java:544)        at android.view.Choreographer$FrameDisplayEventReceiver.run(Choreographer.java:747)        at android.os.Handler.handleCallback(Handler.java:733)        at android.os.Handler.dispatchMessage(Handler.java:95)        at android.os.Looper.loop(Looper.java:212)        at android.app.ActivityThread.main(ActivityThread.java:5137)        at java.lang.reflect.Method.invokeNative(Method.java)        at java.lang.reflect.Method.invoke(Method.java:515)        at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:902)        at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:718)        at dalvik.system.NativeStart.main(NativeStart.java) Transformation: public class CircleTransformation<T> extends BitmapTransformation {      public static final String GLIDE_CIRCLE_TRANSFORMATION = "Glide_Circle_Transformation";     private int x  y;     private T id;      public CircleTransformation(BitmapPool bitmapPool  T id) {         super(bitmapPool);         this.id = id;     }      public CircleTransformation(Context context  T id) {         super(context);         this.id = id;     }      @Override     protected Bitmap transform(BitmapPool pool  Bitmap original  int outWidth  int outHeight) {         x = outWidth;         y = outHeight;         Bitmap result = pool.get(outWidth  outHeight  Bitmap.Config.ARGB_8888);         int size = Math.min(original.getWidth()  original.getHeight());          if (result == null) {             result = Bitmap.createBitmap(outWidth  outHeight  Bitmap.Config.ARGB_8888);         }          Paint paint = new Paint();         BitmapShader shader = new BitmapShader(original  BitmapShader.TileMode.CLAMP  BitmapShader.TileMode.CLAMP);         paint.setShader(shader);         paint.setAntiAlias(true);          Paint borderStrokePaint = new Paint();         borderStrokePaint.setStyle(Paint.Style.STROKE);         borderStrokePaint.setAntiAlias(true);         borderStrokePaint.setColor(Color.WHITE);         borderStrokePaint.setStrokeWidth(3);          Canvas canvas = new Canvas(result);         float r = size / 2f;         float r1 = (size - 2) / 2f;         canvas.drawCircle(r  r  r  paint);         canvas.drawCircle(r  r  r1  borderStrokePaint);          return result;     }      @Override     public String getId() {         return GLIDE_CIRCLE_TRANSFORMATION + id + x + y;     } } Method where transformation is used: public <T> void displayAvatar(T resource  final ImageView view  @DrawableRes int placeholderResource  final ImageLoaderListener callBackListener) {     requestManager         .load(resource)         .diskCacheStrategy(DiskCacheStrategy.RESULT)         .thumbnail(requestManager.load(placeholderResource).transform(             new FitCenter(glideInstance.getBitmapPool())              new CircleTransformation(glideInstance.getBitmapPool()  placeholderResource)))         .transform(             new FitCenter(glideInstance.getBitmapPool())              new CircleTransformation(glideInstance.getBitmapPool()  resource))         .crossFade()         .listener(new RequestListener<T  GlideDrawable>() {             @Override             public boolean onException(Exception e  T model  Target<GlideDrawable> target  boolean isFirstResource) {                 if (callBackListener != null) {                     callBackListener.onLoadingFailed(e);                 }                 return false;             }              @Override             public boolean onResourceReady(GlideDrawable resource  T model  Target<GlideDrawable> target  boolean isFromMemoryCache  boolean isFirstResource) {                 if (callBackListener != null) {                     callBackListener.onLoadingCompleted();                 }                 return false;             }         })         .into(new GlideDrawableImageViewTarget(view) {             @Override             public void onLoadStarted(Drawable placeholder) {                 super.onLoadStarted(placeholder);                 if (callBackListener != null) {                     callBackListener.onLoadingStarted(placeholder);                 }             }         }); } Transformation looks like is made by documentation: https://github.com/bumptech/glide/wiki/Transformations#bitmap-re-use Maybe it is related to thumbnail loading and .crossFade()? Because I can not found any clues why this is happening... Also not sure how to reproduce  stacktrace comes from production app. Looks like I am doing something wrong. Looking forward for this.,1
361,15-03-05,Issue 361 : Headers should be grouped in order ， Issue #361 ， bumptech/glide ， GitHub See comments on fee6ed6,0
